id,Date,Complete_Hour,latitude,longitude,PM1,PM2.5,PM10,CO2,TVOC,O3,CO,NO2,CH2O,temperature,humidity
734,10.03.2024,02:25:18,1,1,0,0,0,492,0,0.07,0,10,0.02,19.6,92
735,10.03.2024,02:25:33,1,1,0,0,0,491,0,0.12,0,5.6,0.02,19.8,93
736,10.03.2024,02:25:48,1,1,0,0,0,486,0,0.21,0,10,0.02,19.9,92
737,10.03.2024,02:26:03,1,1,0,0,0,485,0,0.24,0,10,0.02,20.1,91
738,10.03.2024,02:26:18,1,1,0,0,0,484,0,0.2,0,10,0.02,20.2,91
739,10.03.2024,02:26:33,1,1,0,0,0,485,0,0.21,0,0.42,0.02,20.2,91
740,10.03.2024,02:26:48,1,1,0,0,0,491,0,0.21,0,0.36,0.02,19.9,91
741,10.03.2024,02:27:03,1,1,0,0,0,506,0,0.13,0,10,0.03,20,92
742,10.03.2024,02:27:18,1,1,0,0,0,494,0,0.17,0,10,0.02,20.1,91
743,10.03.2024,02:27:33,1,1,0,0,0,488,0,0.21,0,7.7,0.02,19.9,92
744,10.03.2024,02:27:48,1,1,0,0,0,491,0,0.15,0,10,0.02,20.1,92
745,10.03.2024,02:28:03,1,1,0,0,0,494,0,0.17,0,10,0.02,20.5,90
746,10.03.2024,02:28:18,1,1,0,0,0,492,0,0.23,0,10,0.02,20.6,90
747,10.03.2024,02:28:33,1,1,0,0,0,492,0,0.25,0,0.51,0.02,20.6,90
748,10.03.2024,02:28:48,1,1,0,0,0,487,0,0.3,0,0.44,0.02,20.7,89
749,10.03.2024,02:29:03,1,1,0,0,0,495,0,0.22,0,0.29,0.02,20.6,90
750,10.03.2024,02:29:18,1,1,0,0,0,480,0,0.13,0,0.51,0.02,20.5,90
751,10.03.2024,02:29:33,1,1,0,0,0,479,0,0.12,0,0.68,0.02,20.2,90
752,10.03.2024,02:29:48,1,1,0,0,0,481,0,0.1,0,0.35,0.02,20,91
753,10.03.2024,02:30:03,1,1,0,0,0,492,0,0.13,0,0.38,0.02,20.3,91
754,10.03.2024,02:30:18,1,1,0,0,0,494,0,0.17,0,0.01,0.02,20.5,90
755,10.03.2024,02:30:33,1,1,0,0,0,486,0,0.16,0,0.83,0.03,20.4,90
756,10.03.2024,02:30:48,1,1,0,0,0,488,0,0.15,0,0.11,0.02,20.4,90
757,10.03.2024,02:31:03,1,1,0,0,0,487,0,0.16,0,0.21,0.02,20.7,90
758,10.03.2024,02:31:18,1,1,0,0,0,486,0,0.17,0,0.1,0.02,20.7,89
759,10.03.2024,02:31:33,1,1,0,0,0,492,0,0.16,0,0.29,0.02,20.7,89
760,10.03.2024,02:31:48,1,1,0,0,0,491,0,0.15,0,0.01,0.02,20.5,89
761,10.03.2024,02:32:03,1,1,0,0,0,489,0,0.14,0,0.19,0.02,20.7,89
762,10.03.2024,02:32:18,1,1,0,0,0,490,0,0.09,0,0.44,0.02,20.7,89
763,10.03.2024,02:32:33,1,1,0,0,0,492,0,0.15,0,0.25,0.02,20.6,89
764,10.03.2024,02:32:48,1,1,0,0,0,494,0,0.15,0,0.77,0.02,20.5,89
765,10.03.2024,02:33:03,1,1,0,0,0,479,0,0.13,0,0.86,0.02,20.7,89
766,10.03.2024,02:33:18,1,1,0,0,0,476,0,0.16,0,0.03,0.02,20.7,89
767,10.03.2024,02:33:33,1,1,0,0,0,476,0,0.11,0,0.67,0.02,20.7,89
768,10.03.2024,02:33:48,1,1,0,0,0,479,0,0.1,0,0.8,0.02,20.8,89
769,10.03.2024,02:34:03,1,1,0,0,0,478,0,0.12,0,0.54,0.02,20.6,89
770,10.03.2024,02:34:18,1,1,0,0,0,488,0,0.14,0,0.2,0.02,20.4,90
771,10.03.2024,02:34:34,1,1,0,0,0,483,0,0.13,0,0.33,0.02,20.7,89
772,10.03.2024,02:34:49,1,1,0,0,0,482,0,0.1,0,0.99,0.03,20.7,89
773,10.03.2024,02:35:04,1,1,0,0,0,476,0,0.1,0,10,0.02,20.5,89
774,10.03.2024,02:35:19,1,1,0,0,0,487,0,0.15,0,10,0.02,20.4,90
775,10.03.2024,02:35:34,1,1,0,0,0,496,0,0.18,0,1.4,0.02,20.4,90
776,10.03.2024,02:35:49,1,1,0,0,0,496,0,0.2,0,0.99,0.02,20.6,89
777,10.03.2024,02:36:04,1,1,0,0,0,492,0,0.22,0,7.3,0.02,20.7,89
778,10.03.2024,02:36:19,1,1,0,0,0,491,0,0.26,0,0.76,0.02,20.9,89
779,10.03.2024,02:36:34,1,1,0,0,0,485,0,0.21,0,0.68,0.02,20.8,89
780,10.03.2024,02:36:49,1,1,0,0,0,483,0,0.13,0,6.2,0.02,20.5,89
781,10.03.2024,02:37:04,1,1,0,0,0,488,0,0.13,0,0.51,0.02,20.4,89
782,10.03.2024,02:37:19,1,1,0,0,0,487,0,0.18,0,0.58,0.02,20.6,89
783,10.03.2024,02:37:34,1,1,0,0,0,492,0,0.2,0,10,0.03,19.8,92
784,10.03.2024,02:37:49,1,1,0,0,0,482,0,0.18,0,9.5,0.02,19.7,92
785,10.03.2024,02:38:04,1,1,0,0,0,491,0,0.21,0,1.7,0.02,19.8,92
786,10.03.2024,02:38:19,1,1,0,0,0,480,0,0.24,0,10,0.02,20.3,91
787,10.03.2024,02:38:34,1,1,0,0,0,471,0,0.19,0,10,0.02,19.4,92
788,10.03.2024,02:38:49,1,1,0,0,0,480,0,0.09,0,10,0.02,19.5,93
789,10.03.2024,02:39:04,1,1,0,0,0,485,0,0.21,0,0.99,0.02,19.7,92
790,10.03.2024,02:39:19,1,1,0,0,0,489,0,0.28,0,0.66,0.02,20,92
791,10.03.2024,02:39:34,1,1,0,0,0,495,0,0.28,0,10,0.02,20.3,90
792,10.03.2024,02:39:49,1,1,0,0,0,477,0,0.22,0,10,0.02,20.5,90
793,10.03.2024,02:40:04,1,1,0,0,0,499,0,0.23,0,10,0.02,20.2,90
794,10.03.2024,02:40:19,1,1,0,0,0,494,0,0.22,0,10,0.02,20.2,90
795,10.03.2024,02:40:34,1,1,0,0,0,496,0,0.19,0,10,0.02,20.3,90
796,10.03.2024,02:40:49,1,1,0,0,0,490,0,0.19,0,10,0.02,20.2,90
797,10.03.2024,02:41:04,1,1,0,0,0,494,0,0.22,0,10,0.02,20,91
798,10.03.2024,02:41:19,1,1,0,0,0,491,0,0.23,0,10,0.02,20,91
799,10.03.2024,02:41:34,1,1,0,0,0,493,0,0.24,0,10,0.02,20.3,90
800,10.03.2024,02:41:49,1,1,0,0,0,494,0,0.25,0,10,0.02,20.5,90
801,10.03.2024,02:42:04,1,1,0,0,0,490,0,0.27,0,0.69,0.02,20.7,90
802,10.03.2024,02:42:19,1,1,0,0,0,499,0,0.25,0,0.16,0.02,20.5,90
803,10.03.2024,02:42:34,1,1,0,0,0,486,0,0.18,0,0.56,0.02,20.6,90
804,10.03.2024,02:42:49,1,1,0,0,0,483,0,0.19,0,10,0.02,20.6,89
805,10.03.2024,02:43:04,1,1,0,0,0,489,0,0.16,0,0.97,0.02,20.6,89
806,10.03.2024,02:43:19,1,1,0,0,0,483,0,0.19,0,10,0.02,20.5,89
807,10.03.2024,02:43:34,1,1,0,0,0,494,0,0.15,0,10,0.02,20.6,90
808,10.03.2024,02:43:49,1,1,0,0,0,482,0,0.17,0,0.81,0.02,20.6,89
809,10.03.2024,02:44:04,1,1,0,0,0,493,0,0.17,0,10,0.02,20.3,90
810,10.03.2024,02:44:19,1,1,0,0,0,503,0,0.16,0,10,0.02,20.2,90
811,10.03.2024,02:44:34,1,1,0,0,0,488,0,0.19,0,10,0.02,20.5,90
812,10.03.2024,02:44:49,1,1,0,0,0,489,0,0.15,0,8.6,0.02,20.3,89
813,10.03.2024,02:45:04,1,1,0,0,0,485,0,0.12,0,0.77,0.02,20.1,91
814,10.03.2024,02:45:19,1,1,0,0,0,476,0,0.14,0,5.8,0.02,20.3,90
815,10.03.2024,02:45:35,1,1,0,0,0,484,0,0.15,0,10,0.02,20.3,90
816,10.03.2024,02:45:50,1,1,0,0,0,486,0,0.16,0,10,0.02,20.3,90
817,10.03.2024,02:46:05,1,1,0,0,0,484,0,0.2,0,10,0.02,19.9,91
818,10.03.2024,02:46:20,1,1,0,0,0,480,0,0.21,0,2.4,0.02,20.2,91
819,10.03.2024,02:46:35,1,1,0,0,0,477,0,0.2,0,10,0.02,20.5,90
820,10.03.2024,02:46:50,1,1,0,0,0,477,0,0.2,0,10,0.02,20.4,89
821,10.03.2024,02:47:05,1,1,0,0,0,485,0,0.18,0,10,0.02,19.9,91
822,10.03.2024,02:47:20,1,1,0,0,0,494,0,0.2,0,4.7,0.02,20.2,91
823,10.03.2024,02:47:35,1,1,0,0,0,496,0,0.18,0,10,0.02,19.8,91
824,10.03.2024,02:47:50,1,1,0,0,0,491,0,0.16,0,10,0.02,20.1,91
825,10.03.2024,02:48:05,1,1,0,0,0,496,0,0.17,0,10,0.02,20.3,90
826,10.03.2024,02:48:20,1,1,0,0,0,494,0,0.23,0,10,0.02,20.2,90
827,10.03.2024,02:48:35,1,1,0,0,0,498,0,0.2,0,10,0.02,20.5,90
828,10.03.2024,02:48:50,1,1,0,0,0,504,0,0.23,0,10,0.02,20.5,89
829,10.03.2024,02:49:05,1,1,0,0,0,483,0,0.21,0,10,0.02,20.2,90
830,10.03.2024,02:49:20,1,1,0,0,0,480,0,0.2,0,10,0.02,20.1,90
831,10.03.2024,02:49:35,1,1,0,0,0,481,0,0.17,0,1.36,0.02,20,91
832,10.03.2024,02:49:50,1,1,0,0,0,482,0,0.17,0,7.66,0.02,19.9,91
833,10.03.2024,02:50:05,1,1,0,0,0,492,0,0.25,0,9.06,0.02,20.1,91
834,10.03.2024,02:50:20,1,1,0,0,0,484,0,0.23,0,10,0.02,19.8,91
835,10.03.2024,02:50:35,1,1,0,0,0,485,0,0.25,0,10,0.02,19.7,92
836,10.03.2024,02:50:50,1,1,0,0,0,489,0,0.26,0,10,0.02,19.7,92
837,10.03.2024,02:51:05,1,1,0,0,0,491,0,0.28,0,10,0.02,20.1,91
838,10.03.2024,02:51:20,1,1,0,0,0,488,0,0.28,0,10,0.02,20.2,91
839,10.03.2024,02:51:35,1,1,0,0,0,497,0,0.27,0,10,0.02,20.4,90
840,10.03.2024,02:51:50,1,1,0,0,0,486,0,0.24,0,10,0.02,20.5,90
841,10.03.2024,02:52:05,1,1,0,0,0,487,0,0.23,0,10,0.02,20.5,90
842,10.03.2024,02:52:20,1,1,0,0,0,489,0,0.22,0,0.18,0.02,20.4,90
843,10.03.2024,02:52:35,1,1,0,0,0,489,0,0.17,0,0.01,0.02,20.4,90
844,10.03.2024,02:52:50,1,1,0,0,0,489,0,0.2,0,0.29,0.02,20.5,90
845,10.03.2024,02:53:05,1,1,0,0,0,486,0,0.16,0,0.73,0.03,20.5,89
846,10.03.2024,02:53:20,1,1,0,0,0,486,0,0.09,0,10,0.02,20.6,89
847,10.03.2024,02:53:35,1,1,0,0,0,486,0,0.14,0,0.4,0.02,20.6,90
848,10.03.2024,02:53:50,1,1,0,0,0,488,0,0.21,0,0.01,0.02,20.5,89
849,10.03.2024,02:54:05,1,1,0,0,0,487,0,0.2,0,0.01,0.02,20.7,90
850,10.03.2024,02:54:20,1,1,0,0,0,489,0,0.13,0,0.01,0.02,20.6,89
851,10.03.2024,02:54:35,1,1,0,0,0,489,0,0.11,0,0.68,0.02,20.7,89
852,10.03.2024,02:54:50,1,1,0,0,0,477,0,0.1,0,9,0.02,20.6,89
853,10.03.2024,02:55:05,1,1,0,0,0,482,0,0.1,0,10,0.02,20.6,89
854,10.03.2024,02:55:20,1,1,0,0,0,487,0,0.1,0,0.56,0.02,20.2,90
855,10.03.2024,02:55:35,1,1,0,0,0,494,0,0.1,0,0.2,0.02,20.1,91
856,10.03.2024,02:55:50,1,1,0,0,0,496,0,0.14,0,0.08,0.02,20.4,90
857,10.03.2024,02:56:05,1,1,0,0,0,494,0,0.11,0,0.73,0.02,20.6,89
858,10.03.2024,02:56:20,1,1,0,0,0,486,0,0.05,0,8.3,0.02,20.7,89
859,10.03.2024,02:56:36,1,1,0,0,0,488,0,0.11,0,10,0.02,20.6,89
860,10.03.2024,02:56:51,1,1,0,0,0,487,0,0.14,0,10,0.02,20.6,89
861,10.03.2024,02:57:06,1,1,0,1,1,482,0,0.13,0,10,0.02,20.7,89
862,10.03.2024,02:57:21,1,1,0,0,0,482,0,0.18,0,10,0.02,20.4,89
863,10.03.2024,02:57:36,1,1,0,0,0,489,0,0.15,0,0.7,0.02,20.5,89
864,10.03.2024,02:57:51,1,1,0,0,0,491,0,0.12,0,10,0.02,20.6,89
865,10.03.2024,02:58:06,1,1,0,0,0,491,0,0.13,0,10,0.02,20.6,89
866,10.03.2024,02:58:21,1,1,0,0,0,477,0,0.15,0,10,0.02,20.3,90
867,10.03.2024,02:58:36,1,1,0,0,0,493,0,0.17,0,10,0.02,20,90
868,10.03.2024,02:58:51,1,1,0,0,0,494,0,0.11,0,10,0.02,19.6,92
869,10.03.2024,02:59:06,1,1,0,0,0,491,0,0.17,0,10,0.02,19.7,91
870,10.03.2024,02:59:21,1,1,0,0,0,481,0,0.26,0,9.1,0.02,20.1,91
871,10.03.2024,02:59:36,1,1,0,0,0,492,0,0.25,0,10,0.02,20.1,91
872,10.03.2024,02:59:51,1,1,0,0,0,495,0,0.25,0,6.1,0.02,20.2,90
873,10.03.2024,03:00:06,1,1,0,0,0,496,0,0.2,0,5.9,0.02,20.2,90
874,10.03.2024,03:00:21,1,1,0,0,0,490,0,0.2,0,0.88,0.02,20.3,90
875,10.03.2024,03:00:36,1,1,0,0,0,489,0,0.12,0,10,0.02,20.2,90
876,10.03.2024,03:00:51,1,1,0,0,0,488,0,0.12,0,1,0.02,20.2,91
877,10.03.2024,03:01:06,1,1,0,0,0,501,0,0.2,0,10,0.02,20,90
878,10.03.2024,03:01:21,1,1,0,0,0,505,0,0.18,0,10,0.02,20,91
879,10.03.2024,03:01:36,1,1,0,0,0,498,0,0.1,0,10,0.02,19.9,91
880,10.03.2024,03:01:51,1,1,0,0,0,498,0,0.11,0,10,0.02,20.2,90
881,10.03.2024,03:02:06,1,1,0,0,0,497,0,0.14,0,10,0.02,20.5,89
882,10.03.2024,03:02:21,1,1,0,0,0,500,0,0.18,0,10,0.02,20.6,89
883,10.03.2024,03:02:36,1,1,0,0,0,500,0,0.21,0,0.27,0.02,20.6,89
884,10.03.2024,03:02:51,1,1,0,0,0,496,0,0.22,0,0.01,0.02,20.3,89
885,10.03.2024,03:03:06,1,1,0,0,0,490,0,0.12,0,0.01,0.02,20.4,89
886,10.03.2024,03:03:21,1,1,0,0,0,487,0,0.11,0,0.13,0.02,20.6,89
887,10.03.2024,03:03:36,1,1,0,0,0,485,0,0.16,0,0.35,0.02,20.8,89
888,10.03.2024,03:03:51,1,1,0,0,0,488,0,0.13,0,0.64,0.02,20.8,88
889,10.03.2024,03:04:06,1,1,0,0,0,487,0,0.09,0,0.92,0.02,20.6,88
890,10.03.2024,03:04:21,1,1,0,0,0,487,0,0.07,0,10,0.02,20.7,88
891,10.03.2024,03:04:36,1,1,0,0,0,489,0,0.14,0,10,0.02,20.7,88
892,10.03.2024,03:04:51,1,1,0,0,0,500,0,0.2,0,0.9,0.02,20.4,89
893,10.03.2024,03:05:06,1,1,0,0,0,492,0,0.21,0,3.6,0.02,20.3,89
894,10.03.2024,03:05:21,1,1,0,0,0,485,0,0.17,0,0.19,0.02,20.2,90
895,10.03.2024,03:05:36,1,1,0,0,0,482,0,0.09,0,0.31,0.02,20.2,90
896,10.03.2024,03:05:51,1,1,0,0,0,487,0,0.12,0,0.01,0.02,20.4,90
897,10.03.2024,03:06:06,1,1,0,0,0,485,0,0.14,0,0.01,0.02,20.5,89
898,10.03.2024,03:06:21,1,1,0,0,0,485,0,0.1,0,0.04,0.02,20.5,89
899,10.03.2024,03:06:36,1,1,0,0,0,481,0,0.12,0,0.21,0.02,20.4,89
900,10.03.2024,03:06:51,1,1,0,0,0,483,0,0.15,0,0.01,0.02,20.1,90
901,10.03.2024,03:07:06,1,1,0,0,0,478,0,0.13,0,0.01,0.02,20.5,90
902,10.03.2024,03:07:21,1,1,0,0,0,479,0,0.15,0,0.23,0.02,20.7,89
903,10.03.2024,03:07:37,1,1,0,0,0,483,0,0.17,0,0.01,0.02,20.9,88
904,10.03.2024,03:07:52,1,1,0,0,0,485,0,0.13,0,0.11,0.02,20.8,88
905,10.03.2024,03:08:07,1,1,0,0,0,486,0,0.05,0,0.89,0.02,20.7,88
906,10.03.2024,03:08:22,1,1,0,0,0,480,0,0.04,0,10,0.02,20.2,89
907,10.03.2024,03:08:37,1,1,0,0,0,496,0,0.05,0,10,0.02,20.2,89
908,10.03.2024,03:08:52,1,1,0,0,0,500,0,0.13,0,7.9,0.02,20.2,90
909,10.03.2024,03:09:07,1,1,0,0,0,490,0,0.19,0,0.61,0.02,19.8,90
910,10.03.2024,03:09:22,1,1,0,0,0,482,0,0.18,0,6.1,0.02,19.4,92
911,10.03.2024,03:09:37,1,1,0,0,0,494,0,0.2,0,0.75,0.02,19.8,91
912,10.03.2024,03:09:52,1,1,0,0,0,500,0,0.19,0,10,0.02,20,90
913,10.03.2024,03:10:07,1,1,0,0,0,501,0,0.22,0,0.43,0.02,20,90
914,10.03.2024,03:10:22,1,1,0,0,0,501,0,0.24,0,0.53,0.02,20.1,90
915,10.03.2024,03:10:37,1,1,0,0,0,494,0,0.2,0,0.01,0.02,20.3,90
916,10.03.2024,03:10:52,1,1,0,0,0,496,0,0.23,0,0.01,0.02,20.6,89
917,10.03.2024,03:11:07,1,1,0,0,0,496,0,0.2,0,0.04,0.02,20.7,88
918,10.03.2024,03:11:22,1,1,0,0,0,503,0,0.12,0,0.66,0.02,20.7,88
919,10.03.2024,03:11:37,1,1,0,0,0,497,0,0.12,0,0.46,0.02,20.6,89
920,10.03.2024,03:11:52,1,1,0,0,0,493,0,0.24,0,0.01,0.02,20.6,89
921,10.03.2024,03:12:07,1,1,0,0,0,492,0,0.22,0,0.01,0.02,20.4,89
922,10.03.2024,03:12:22,1,1,0,0,0,484,0,0.13,0,0.01,0.02,20.6,89
923,10.03.2024,03:12:37,1,1,0,0,0,483,0,0.11,0,0.01,0.02,20.7,89
924,10.03.2024,03:12:52,1,1,0,0,0,488,0,0.15,0,0.01,0.02,20.5,89
925,10.03.2024,03:13:07,1,1,0,0,0,486,0,0.06,0,0.06,0.02,20.3,90
926,10.03.2024,03:13:22,1,1,0,0,0,494,0,0.05,0,0.99,0.02,20.4,89
927,10.03.2024,03:13:37,1,1,0,0,0,484,0,0.1,0,9.2,0.02,20.1,90
928,10.03.2024,03:13:52,1,1,0,0,0,491,0,0.17,0,0.57,0.02,20.2,90
929,10.03.2024,03:14:07,1,1,0,0,0,491,0,0.18,0,0.76,0.02,20.5,89
930,10.03.2024,03:14:22,1,1,0,0,0,502,0,0.17,0,10,0.02,20.4,88
931,10.03.2024,03:14:37,1,1,0,0,0,491,0,0.12,0,10,0.02,20.1,89
932,10.03.2024,03:14:52,1,1,0,0,0,483,0,0.16,0,10,0.02,20,90
933,10.03.2024,03:15:07,1,1,0,0,0,496,0,0.17,0,10,0.02,20.3,89
934,10.03.2024,03:15:22,1,1,0,0,0,487,0,0.22,0,0.51,0.02,20.5,89
935,10.03.2024,03:15:37,1,1,0,0,0,484,0,0.22,0,1.2,0.02,20.4,89
936,10.03.2024,03:15:52,1,1,0,0,0,485,0,0.15,0,4.8,0.02,20.5,88
937,10.03.2024,03:16:07,1,1,0,0,0,484,0,0.19,0,0.05,0.02,20.4,89
938,10.03.2024,03:16:22,1,1,0,0,0,484,0,0.17,0,0.11,0.02,20.5,89
939,10.03.2024,03:16:37,1,1,0,0,0,483,0,0.19,0,0.01,0.02,20.7,88
940,10.03.2024,03:16:52,1,1,0,0,0,479,0,0.19,0,0.43,0.02,20.8,88
941,10.03.2024,03:17:07,1,1,0,0,0,478,0,0.16,0,0.09,0.02,20.9,88
942,10.03.2024,03:17:22,1,1,0,0,0,488,0,0.1,0,0.25,0.02,20.6,88
943,10.03.2024,03:17:37,1,1,0,0,0,482,0,0.05,0,0.96,0.02,20.7,88
944,10.03.2024,03:17:52,1,1,0,0,0,482,0,0.09,0,10,0.02,20.8,88
945,10.03.2024,03:18:07,1,1,0,0,0,483,0,0.12,0,0.79,0.02,20.7,88
946,10.03.2024,03:18:22,1,1,0,0,0,482,0,0.16,0,0.01,0.02,20.6,88
947,10.03.2024,03:18:38,1,1,0,0,0,483,0,0.18,0,0.01,0.02,20.6,88
948,10.03.2024,03:18:53,1,1,0,0,0,483,0,0.15,0,0.01,0.02,20.7,88
949,10.03.2024,03:19:08,1,1,0,0,0,478,0,0.22,0,0.01,0.02,20.7,88
950,10.03.2024,03:19:23,1,1,0,0,0,477,0,0.18,0,0.01,0.02,20.5,88
951,10.03.2024,03:19:38,1,1,0,0,0,473,0,0.1,0,0.21,0.02,20,89
952,10.03.2024,03:19:53,1,1,0,0,0,476,0,0.07,0,0.46,0.02,20.2,90
953,10.03.2024,03:20:08,1,1,0,0,0,479,0,0.12,0,0.72,0.02,20.2,89
954,10.03.2024,03:20:23,1,1,0,0,0,490,0,0.16,0,10,0.02,20.5,89
955,10.03.2024,03:20:38,1,1,0,0,0,483,0,0.18,0,6,0.02,20.7,88
956,10.03.2024,03:20:53,1,1,0,0,0,483,0,0.15,0,0.73,0.02,20.6,88
957,10.03.2024,03:21:08,1,1,0,0,0,485,0,0.13,0,0.82,0.02,20.8,88
958,10.03.2024,03:21:23,1,1,0,0,0,481,0,0.13,0,0.87,0.02,20.8,87
959,10.03.2024,03:21:38,1,1,0,0,0,476,0,0.14,0,0.23,0.02,20.9,87
960,10.03.2024,03:21:53,1,1,0,0,0,475,0,0.15,0,0.01,0.02,20.7,88
961,10.03.2024,03:22:08,1,1,0,0,0,478,0,0.17,0,0.01,0.02,20.7,88
962,10.03.2024,03:22:23,1,1,0,0,0,478,0,0.2,0,0.01,0.02,20.7,88
963,10.03.2024,03:22:38,1,1,0,0,0,477,0,0.13,0,0.01,0.02,20.8,88
964,10.03.2024,03:22:53,1,1,0,0,0,479,0,0.13,0,0.01,0.02,20.8,88
965,10.03.2024,03:23:08,1,1,0,0,0,478,0,0.1,0,0.01,0.02,20.8,88
966,10.03.2024,03:23:23,1,1,0,0,0,480,0,0.02,0,0.14,0.02,20.9,87
967,10.03.2024,03:23:38,1,1,0,0,0,479,0,0.09,0,0.01,0.02,20.8,87
968,10.03.2024,03:23:53,1,1,0,0,0,481,0,0.13,0,0.01,0.02,20.8,87
969,10.03.2024,03:24:08,1,1,0,0,0,480,0,0.12,0,0.01,0.02,20.8,88
970,10.03.2024,03:24:23,1,1,0,0,0,476,0,0.11,0,0.01,0.02,20.9,87
971,10.03.2024,03:24:38,1,1,0,0,0,478,0,0.13,0,0.01,0.02,21,88
972,10.03.2024,03:24:53,1,1,0,0,0,482,0,0.08,0,0.01,0.02,21.2,87
973,10.03.2024,03:25:08,1,1,0,0,0,480,0,0.04,0,0.01,0.02,21,87
974,10.03.2024,03:25:23,1,1,0,0,0,478,0,0.03,0,0.01,0.02,21.1,87
975,10.03.2024,03:25:38,1,1,0,0,0,478,0,0.12,0,0.01,0.02,21.1,87
976,10.03.2024,03:25:53,1,1,0,0,0,478,0,0.05,0,0.01,0.02,21.2,87
977,10.03.2024,03:26:08,1,1,0,0,0,472,0,0.08,0,0.01,0.02,21,87
978,10.03.2024,03:26:23,1,1,0,0,0,476,0,0.04,0,0.01,0.02,21.2,87
979,10.03.2024,03:26:38,1,1,0,0,0,477,0,0.12,0,0.01,0.02,21.3,87
980,10.03.2024,03:26:53,1,1,0,0,0,476,0,0.15,0,0.01,0.02,21.2,87
981,10.03.2024,03:27:08,1,1,0,0,0,474,0,0.1,0,0.01,0.02,21.1,87
982,10.03.2024,03:27:23,1,1,0,0,0,473,0,0.07,0,0.01,0.02,21.2,87
983,10.03.2024,03:27:38,1,1,0,0,0,470,0,0.02,0,0.01,0.02,21.3,87
984,10.03.2024,03:27:53,1,1,0,0,0,474,0,0.03,0,0.01,0.02,21,87
985,10.03.2024,03:28:08,1,1,0,0,0,474,0,0.04,0,0.01,0.02,21.1,87
986,10.03.2024,03:28:23,1,1,0,0,0,472,0,0.15,0,0.01,0.02,21.2,87
987,10.03.2024,03:28:38,1,1,0,0,0,476,0,0.08,0,0.14,0.02,21.2,86
988,10.03.2024,03:28:53,1,1,0,0,0,475,0,0.06,0,0.07,0.02,21.1,86
989,10.03.2024,03:29:08,1,1,0,0,0,480,0,0.02,0,0.1,0.02,21.1,87
990,10.03.2024,03:29:24,1,1,0,0,0,476,0,0.08,0,0.03,0.02,21.3,86
991,10.03.2024,03:29:39,1,1,0,0,0,476,0,0.15,0,0.33,0.02,21.3,86
992,10.03.2024,03:29:54,1,1,0,0,0,474,0,0.2,0,0.01,0.02,21.2,86
993,10.03.2024,03:30:09,1,1,0,0,0,477,0,0.21,0,0.01,0.02,21.2,86
994,10.03.2024,03:30:24,1,1,0,0,0,482,0,0.07,0,0.12,0.02,21.3,86
995,10.03.2024,03:30:39,1,1,0,0,0,480,0,0.13,0,0.01,0.02,21.2,86
996,10.03.2024,03:30:54,1,1,0,0,0,474,0,0.17,0,0.01,0.02,21.2,86
997,10.03.2024,03:31:09,1,1,0,0,0,476,0,0.1,0,0.01,0.02,21.1,86
998,10.03.2024,03:31:24,1,1,0,0,0,475,0,0.04,0,0.01,0.02,20.8,87
999,10.03.2024,03:31:39,1,1,0,0,0,476,0,0.03,0,0.49,0.02,21.1,86
1000,10.03.2024,03:31:54,1,1,0,0,0,474,0,0.08,0,0.95,0.02,20.9,86
1001,10.03.2024,03:32:09,1,1,0,0,0,464,0,0.12,0,0.4,0.02,20.5,88
1002,10.03.2024,03:32:24,1,1,0,0,0,473,0,0.11,0,0.49,0.02,20.8,87
1003,10.03.2024,03:32:39,1,1,0,0,0,473,0,0.13,0,0.6,0.02,20.6,87
1004,10.03.2024,03:32:54,1,1,0,0,0,480,0,0.17,0,10,0.02,20.7,88
1005,10.03.2024,03:33:09,1,1,0,0,0,483,0,0.27,0,0.12,0.02,20.9,87
1006,10.03.2024,03:33:24,1,1,0,0,0,483,0,0.23,0,0.01,0.02,21.1,87
1007,10.03.2024,03:33:39,1,1,0,0,0,490,0,0.18,0,0.01,0.02,21.1,86
1008,10.03.2024,03:33:54,1,1,0,0,0,487,0,0.07,0,0.74,0.02,21,86
1009,10.03.2024,03:34:09,1,1,0,0,0,492,0,0.06,0,0.68,0.02,20.7,87
1010,10.03.2024,03:34:24,1,1,0,0,0,481,0,0.11,0,0.84,0.02,20.8,87
1011,10.03.2024,03:34:39,1,1,0,0,0,477,0,0.11,0,10,0.02,20.5,87
1012,10.03.2024,03:34:54,1,1,0,0,0,480,0,0.12,0,10,0.02,20.4,87
1013,10.03.2024,03:35:09,1,1,0,0,0,485,0,0.16,0,10,0.02,20.2,88
1014,10.03.2024,03:35:24,1,1,0,0,0,477,0,0.17,0,10,0.02,20.2,88
1015,10.03.2024,03:35:39,1,1,0,0,0,485,0,0.23,0,6.36,0.02,20.1,89
1016,10.03.2024,03:35:54,1,1,0,0,0,483,0,0.25,0,10,0.02,20.1,89
1017,10.03.2024,03:36:09,1,1,0,0,0,475,0,0.2,0,10,0.02,19.8,89
1018,10.03.2024,03:36:24,1,1,0,0,0,483,0,0.22,0,10,0.02,19.9,89
1019,10.03.2024,03:36:39,1,1,0,0,0,482,0,0.25,0,10,0.02,19.6,90
1020,10.03.2024,03:36:54,1,1,0,0,0,475,0,0.25,0,10,0.02,20,89
1021,10.03.2024,03:37:09,1,1,0,0,0,477,0,0.27,0,10,0.02,20.2,89
